family_id,title,description,category_level_1,category_level_2,product_type,sport,available_colors,available_sizes,available_materials,available_features,price_min,price_max,primary_product_id,thumbnail_image,tags,search_text,available_fits
F001659,OutDry Extreme Citadell Mountain Rain Jacket,"Designed around real outdoor use, this jacket pairs outDry EXTREME waterproof/breathable fully seam sealed and stretch panels with uses recycled fibres for a more considered material choice. Helps keep moisture out in wet conditions. Supports natural movement without feeling restrictive. Practical details such as interchange compatible, external seam tape, bonded hood brim make it easier to wear, layer, and rely on through the day. Its simple versatility makes it easy to pack, easy to style, and easy to reach for again.",Apparel,Men's,Outerwear,Hiking,"[""Black""]","[""OS""]",[],"[""OutDry"", ""Waterproof"", ""Breathable"", ""Stretch""]",358.99,358.99,10382649721111,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WE6929-011-1_2f875ec7-0e0a-4f22-8e62-55f0942e19d0.jpg?v=1783415711,"[""26June2026"", ""Camping and Safari"", ""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""New Arrivals"", ""Rain Jacket"", ""Sustainable Products"", ""Apparel"", ""Men's"", ""Outerwear"", ""Hiking"", ""OutDry"", ""Waterproof"", ""Breathable"", ""Stretch""]","OutDry Extreme Citadell Mountain Rain Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Outerwear
Sport: Hiking

Designed around real outdoor use, this jacket pairs outDry EXTREME waterproof/breathable fully seam sealed and stretch panels with uses recycled fibres for a more considered material choice. Helps keep moisture out in wet conditions. Supports natural movement without feeling restrictive. Practical details such as interchange compatible, external seam tape, bonded hood brim make it easier to wear, layer, and rely on through the day. Its simple versatility makes it easy to pack, easy to style, and easy to reach for again.

Features:
OutDry
Waterproof
Breathable
Stretch

Tags:
26June2026
Camping and Safari
Columbia
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
New Arrivals
Rain Jacket
Sustainable Products
Apparel
Men's
Outerwear
Hiking
OutDry
Waterproof
Breathable
Stretch",[]
F001660,Omni-Heat Infinity Landroamer Vest,"A practical choice for hiking and trekking, this vest offers omni-Heat Infinity advanced thermal reflective and omni-Shield advanced repellency while staying comfortable through the day. Reflects and retains body heat for efficient warmth. Helps resist light rain, splashes, and everyday stains. Practical details such as dual entry hand pockets with zip closure, drawcord adjustable hem, d-ring make it easier to wear, layer, and rely on through the day. Whether the plan is active or casual, it delivers the right balance of comfort, function, and wearability.",Apparel,Men's,Outerwear,Hiking,"[""Black"", ""Brown""]","[""OS""]",[],"[""Omni-Heat"", ""Reflective"", ""Omni-Shield""]",119.99,119.99,10382649917719,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WE8148-010-1_282fbecc-e6ae-405a-886e-d7d349b93459.jpg?v=1782470356,"[""26June2026"", ""Camping and Safari"", ""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""New Arrivals"", ""Sustainable Products"", ""Vest"", ""Apparel"", ""Men's"", ""Outerwear"", ""Hiking"", ""Omni-Heat"", ""Reflective"", ""Omni-Shield""]","Omni-Heat Infinity Landroamer Vest

Brand: Columbia
Category: Apparel > Men's
Product Type: Outerwear
Sport: Hiking

A practical choice for hiking and trekking, this vest offers omni-Heat Infinity advanced thermal reflective and omni-Shield advanced repellency while staying comfortable through the day. Reflects and retains body heat for efficient warmth. Helps resist light rain, splashes, and everyday stains. Practical details such as dual entry hand pockets with zip closure, drawcord adjustable hem, d-ring make it easier to wear, layer, and rely on through the day. Whether the plan is active or casual, it delivers the right balance of comfort, function, and wearability.

Features:
Omni-Heat
Reflective
Omni-Shield

Tags:
26June2026
Camping and Safari
Columbia
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
New Arrivals
Sustainable Products
Vest
Apparel
Men's
Outerwear
Hiking
Omni-Heat
Reflective
Omni-Shield",[]
F001661,Omni-Heat Reflective Bugaboo IV Interchangeable Jacket,"Light, practical, and easy to wear, this jacket is shaped for hiking and trekking with omni-Tech waterproof/breathable critically seam sealed and omni-Heat thermal reflective. Supports waterproof, breathable protection in changing weather. Reflects and retains body heat for efficient warmth. Practical details such as zip-in and 3-point interchange system, fleece liner, removable, adjustable hood make it easier to wear, layer, and rely on through the day. This dependable piece works across active plans, relaxed weekends, and everyday routines.",Apparel,Men's,Outerwear,Hiking,"[""Black"", ""Green""]","[""OS""]","[""Fleece""]","[""Omni-Heat"", ""Reflective"", ""Omni-Tech"", ""Waterproof"", ""Breathable""]",203.99,203.99,10382653325591,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WE8950-010-1_72f77544-1f25-4bb2-b564-1b57c5bc5a4f.jpg?v=1783415714,"[""26June2026"", ""Camping and Safari"", ""Columbia"", ""Hiking and Trekking"", ""Insulated and Down"", ""Jackets and Vest"", ""Men"", ""New Arrivals"", ""Winter Sports"", ""Apparel"", ""Men's"", ""Outerwear"", ""Hiking"", ""Fleece"", ""Omni-Heat"", ""Reflective"", ""Omni-Tech"", ""Waterproof"", ""Breathable""]","Omni-Heat Reflective Bugaboo IV Interchangeable Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Outerwear
Sport: Hiking

Light, practical, and easy to wear, this jacket is shaped for hiking and trekking with omni-Tech waterproof/breathable critically seam sealed and omni-Heat thermal reflective. Supports waterproof, breathable protection in changing weather. Reflects and retains body heat for efficient warmth. Practical details such as zip-in and 3-point interchange system, fleece liner, removable, adjustable hood make it easier to wear, layer, and rely on through the day. This dependable piece works across active plans, relaxed weekends, and everyday routines.

Materials:
Fleece

Features:
Omni-Heat
Reflective
Omni-Tech
Waterproof
Breathable

Tags:
26June2026
Camping and Safari
Columbia
Hiking and Trekking
Insulated and Down
Jackets and Vest
Men
New Arrivals
Winter Sports
Apparel
Men's
Outerwear
Hiking
Fleece
Omni-Heat
Reflective
Omni-Tech
Waterproof
Breathable",[]
F001662,Omni-Shield Trailborne Soft Shell Jacket,"Adventure-ready without feeling overbuilt, this jacket delivers omni-Shield advanced repellency and comfort stretch hybrid design for hiking and lifestyle. Helps resist light rain, splashes, and everyday stains. Supports natural movement without feeling restrictive. Practical details such as zippered chest and hand pockets, drop tail, reflective detail make it easier to wear, layer, and rely on through the day. Its simple versatility makes it easy to pack, easy to style, and easy to reach for again.",Apparel,Men's,Outerwear,Hiking,"[""Black""]","[""OS""]",[],"[""Omni-Shield"", ""Stretch"", ""Reflective""]",119.99,119.99,10382653653271,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WE9573-010-1_fec4787c-2d70-4251-b175-f8fec835809c.jpg?v=1782470580,"[""26June2026"", ""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""New Arrivals"", ""Snow Sports"", ""Soft Shell"", ""Apparel"", ""Men's"", ""Outerwear"", ""Hiking"", ""Omni-Shield"", ""Stretch"", ""Reflective""]","Omni-Shield Trailborne Soft Shell Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Outerwear
Sport: Hiking

Adventure-ready without feeling overbuilt, this jacket delivers omni-Shield advanced repellency and comfort stretch hybrid design for hiking and lifestyle. Helps resist light rain, splashes, and everyday stains. Supports natural movement without feeling restrictive. Practical details such as zippered chest and hand pockets, drop tail, reflective detail make it easier to wear, layer, and rely on through the day. Its simple versatility makes it easy to pack, easy to style, and easy to reach for again.

Features:
Omni-Shield
Stretch
Reflective

Tags:
26June2026
Columbia
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
New Arrivals
Snow Sports
Soft Shell
Apparel
Men's
Outerwear
Hiking
Omni-Shield
Stretch
Reflective",[]
F001663,Omni-Heat Infinity Joy Peak II Down Jacket,"When the day calls for hiking and trekking, this jacket delivers omni-Heat Infinity advanced thermal reflective and omni-Shield advanced repellency in a comfortable, easy-wearing build. Reflects and retains body heat for efficient warmth. Helps resist light rain, splashes, and everyday stains. Practical details such as plush fleece lined hood and collar, chin guard, interior security pocket make it easier to wear, layer, and rely on through the day. This dependable piece works across active plans, relaxed weekends, and everyday routines.",Apparel,Men's,Outerwear,Hiking,"[""White"", ""Red"", ""Purple"", ""Blue"", ""Green""]","[""OS""]","[""Down"", ""Fleece""]","[""Omni-Heat"", ""Reflective"", ""Omni-Shield""]",131.99,143.99,10382654472471,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WR7505-442-1_e97beeb0-b67d-4178-8681-6b0a29c29166.jpg?v=1782470081,"[""26June2026"", ""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Insulated and Down"", ""Jackets and Vest"", ""New Arrivals"", ""Sustainable Products"", ""Women"", ""Apparel"", ""Men's"", ""Outerwear"", ""Hiking"", ""Down"", ""Fleece"", ""Omni-Heat"", ""Reflective"", ""Omni-Shield""]","Omni-Heat Infinity Joy Peak II Down Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Outerwear
Sport: Hiking

When the day calls for hiking and trekking, this jacket delivers omni-Heat Infinity advanced thermal reflective and omni-Shield advanced repellency in a comfortable, easy-wearing build. Reflects and retains body heat for efficient warmth. Helps resist light rain, splashes, and everyday stains. Practical details such as plush fleece lined hood and collar, chin guard, interior security pocket make it easier to wear, layer, and rely on through the day. This dependable piece works across active plans, relaxed weekends, and everyday routines.

Materials:
Down
Fleece

Features:
Omni-Heat
Reflective
Omni-Shield

Tags:
26June2026
Columbia
Hiking and Trekking
Hiking Trekking
Insulated and Down
Jackets and Vest
New Arrivals
Sustainable Products
Women
Apparel
Men's
Outerwear
Hiking
Down
Fleece
Omni-Heat
Reflective
Omni-Shield",[]
F001664,Omni-Shield Powder Pass Hybrid Down Jacket,"Built for hiking and trekking, this jacket combines omni-Shield advanced repellency and 100% recycled polyester Thermarator insulation with uses recycled fibres for a more considered material choice. Helps resist light rain, splashes, and everyday stains. Incorporates recycled content for a more considered construction",Apparel,Men's,,,"[""Grey""]","[""OS""]","[""Down"", ""Recycled Polyester""]","[""Omni-Shield""]",89.99,89.99,men-grey-omni-shield-powder-pass-hybrid-down-jacket,,"[""Apparel"", ""Men's"", ""Down"", ""Recycled Polyester"", ""Omni-Shield""]","Omni-Shield Powder Pass Hybrid Down Jacket

Brand: Columbia Sportswear
Category: Apparel > Men's

Built for hiking and trekking, this jacket combines omni-Shield advanced repellency and 100% recycled polyester Thermarator insulation with uses recycled fibres for a more considered material choice. Helps resist light rain, splashes, and everyday stains. Incorporates recycled content for a more considered construction

Materials:
Down
Recycled Polyester

Features:
Omni-Shield

Tags:
Apparel
Men's
Down
Recycled Polyester
Omni-Shield",[]
F001665,Omni-Shield Powder Pass Down Jacket,"Ready for changing plans and active days, this jacket combines omni-Shield™ advanced repellency and 100% recycled polyester Thermarator™ insulation with an easy, wearable construction. Helps resist light rain, splashes, and everyday stains. Incorporates recycled content for a more considered construction. Practical det",Apparel,Men's,,,"[""Black""]","[""OS""]","[""Down"", ""Recycled Polyester""]","[""Omni-Shield""]",107.99,107.99,men-black-omni-shield-powder-pass-down-jacket,,"[""Apparel"", ""Men's"", ""Down"", ""Recycled Polyester"", ""Omni-Shield""]","Omni-Shield Powder Pass Down Jacket

Brand: Columbia Sportswear
Category: Apparel > Men's

Ready for changing plans and active days, this jacket combines omni-Shield™ advanced repellency and 100% recycled polyester Thermarator™ insulation with an easy, wearable construction. Helps resist light rain, splashes, and everyday stains. Incorporates recycled content for a more considered construction. Practical det

Materials:
Down
Recycled Polyester

Features:
Omni-Shield

Tags:
Apparel
Men's
Down
Recycled Polyester
Omni-Shield",[]
F001666,Omni-Heat Reflective Pike Lake II Down Jacket,"From hiking and trekking to everyday plans, this jacket balances omni-Heat thermal reflective and omni-Shield advanced repellency with uses recycled fibres for a more considered material choice. Reflects and retains body heat for efficient warmth. Helps resist light rain, splashes, and everyday stains. Practical detail",Apparel,Men's,,,"[""Red"", ""Black""]","[""OS""]","[""Down""]","[""Omni-Heat"", ""Reflective"", ""Omni-Shield""]",119.99,119.99,men-red-omni-heat-reflective-pike-lake-ii-down-jacket,,"[""Apparel"", ""Men's"", ""Down"", ""Omni-Heat"", ""Reflective"", ""Omni-Shield""]","Omni-Heat Reflective Pike Lake II Down Jacket

Brand: Columbia Sportswear
Category: Apparel > Men's

From hiking and trekking to everyday plans, this jacket balances omni-Heat thermal reflective and omni-Shield advanced repellency with uses recycled fibres for a more considered material choice. Reflects and retains body heat for efficient warmth. Helps resist light rain, splashes, and everyday stains. Practical detail

Materials:
Down

Features:
Omni-Heat
Reflective
Omni-Shield

Tags:
Apparel
Men's
Down
Omni-Heat
Reflective
Omni-Shield",[]
F001667,Omni-Shield Corelite Down Jacket,"Made to keep pace with hiking and trekking, this jacket brings together omni-Shield™ advanced repellency and rDS certified down and uses recycled fibres for a more considered material choice. Helps resist light rain, splashes, and everyday stains. Practical details such as rds certified down, 700 fill power down insula",Apparel,Men's,,,"[""Blue""]","[""OS""]","[""Down""]","[""Omni-Shield""]",203.99,203.99,men-blue-omni-shield-corelite-down-jacket,,"[""Apparel"", ""Men's"", ""Down"", ""Omni-Shield""]","Omni-Shield Corelite Down Jacket

Brand: Columbia Sportswear
Category: Apparel > Men's

Made to keep pace with hiking and trekking, this jacket brings together omni-Shield™ advanced repellency and rDS certified down and uses recycled fibres for a more considered material choice. Helps resist light rain, splashes, and everyday stains. Practical details such as rds certified down, 700 fill power down insula

Materials:
Down

Features:
Omni-Shield

Tags:
Apparel
Men's
Down
Omni-Shield",[]
F001668,Omni-Heat Infinity Cascade Peak Interchangeable Jacket,"When the day calls for hiking and trekking, this jacket delivers omni-Tech waterproof/breathable fully seam sealed and omni-Heat Infinity advanced thermal reflective in a comfortable, easy-wearing build. Supports waterproof, breathable protection in changing weather. Reflects and retains body heat for efficient warmth.",Apparel,Men's,,,"[""Black""]","[""OS""]",[],"[""Omni-Heat"", ""Omni-Tech"", ""Waterproof"", ""Breathable"", ""Reflective""]",358.99,358.99,men-black-omni-heat-infinity-cascade-peak-interchangeable-jacket,,"[""Apparel"", ""Men's"", ""Omni-Heat"", ""Omni-Tech"", ""Waterproof"", ""Breathable"", ""Reflective""]","Omni-Heat Infinity Cascade Peak Interchangeable Jacket

Brand: Columbia Sportswear
Category: Apparel > Men's

When the day calls for hiking and trekking, this jacket delivers omni-Tech waterproof/breathable fully seam sealed and omni-Heat Infinity advanced thermal reflective in a comfortable, easy-wearing build. Supports waterproof, breathable protection in changing weather. Reflects and retains body heat for efficient warmth.

Features:
Omni-Heat
Omni-Tech
Waterproof
Breathable
Reflective

Tags:
Apparel
Men's
Omni-Heat
Omni-Tech
Waterproof
Breathable
Reflective",[]
